Date,StateName,DistrictName,Avg Soilmoisture Level (at 15cm),Avg SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Perg (at 15cm),Volume Soilmoisture percg (at 15cm)
28-05-2020,MAHARASHTRA,AKOLA,0,710.99,0,25.73735773
28-05-2020,MAHARASHTRA,AURANGABAD,0,1091.58,0,21.08691906
28-05-2020,MAHARASHTRA,DHULE,0,389.35,0,10.61305203
28-05-2020,MAHARASHTRA,KOLHAPUR,0.01,990.98,0.07,24.94249205
28-05-2020,MAHARASHTRA,RAIGARH,0,468.25,0,12.73219093
28-05-2020,MAHARASHTRA,AMRAVATI,0,1687.59,0,27.07842627
28-05-2020,MAHARASHTRA,NANDED,0,1566.49,0,28.82057881
28-05-2020,MAHARASHTRA,SOLAPUR,0,2081.62,0,27.1088949
28-05-2020,MAHARASHTRA,AHMADNAGAR,0,1816.98,0,20.77524832
28-05-2020,MAHARASHTRA,THANE,0,444.21,0,9.10673748
28-05-2020,MAHARASHTRA,SANGLI,0,1168.04,0,26.4072834
28-05-2020,MAHARASHTRA,WARDHA,0,803.18,0,24.91778302
28-05-2020,MAHARASHTRA,BULDANA,0,1104.64,0,22.16161453
28-05-2020,MAHARASHTRA,SINDHUDURG,0,519.08,0,19.72916595
27-05-2020,MAHARASHTRA,WASHIM,0,810.34,0,30.49094225
27-05-2020,MAHARASHTRA,SATARA,0,1218.02,0,22.49126938
27-05-2020,MAHARASHTRA,PUNE,0,1823.3,0,22.6660879
27-05-2020,MAHARASHTRA,PARBHANI,0,744.25,0,22.90385969
27-05-2020,MAHARASHTRA,JALNA,0,981.63,0,24.67482266
27-05-2020,MAHARASHTRA,GONDIYA,0,696.51,0,24.93231039
27-05-2020,MAHARASHTRA,MUMBAI,0,0.02,0,0.031551912
27-05-2020,MAHARASHTRA,NASHIK,0,1195.98,0,15.03059752
27-05-2020,MAHARASHTRA,GARHCHIROLI,0,1832.28,0,24.76695102
27-05-2020,MAHARASHTRA,RATNAGIRI,0,741.02,0,17.37537285
27-05-2020,MAHARASHTRA,OSMANABAD,0,998.05,0,25.64387602
27-05-2020,MAHARASHTRA,BID,0,1294.86,0,22.84189578
27-05-2020,MAHARASHTRA,LATUR,0,831.72,0,23.96101379
27-05-2020,MAHARASHTRA,YAVATMAL,0,1498.65,0,21.64731151
27-05-2020,MAHARASHTRA,BHANDARA,0,476.31,0,24.17518147
27-05-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.16,0,1.791770389
27-05-2020,MAHARASHTRA,NANDURBAR,0,294.56,0,9.782831628
27-05-2020,MAHARASHTRA,NAGPUR,0,1328.83,0,26.22767769
27-05-2020,MAHARASHTRA,CHANDRAPUR,0,1479.56,0,25.5841768
27-05-2020,MAHARASHTRA,JALGAON,0,1020.87,0,16.9800293
27-05-2020,MAHARASHTRA,HINGOLI,0,561.21,0,23.35883593
27-05-2020,MAHARASHTRA,AKOLA,0,717.26,0,25.96462514
27-05-2020,MAHARASHTRA,AURANGABAD,0,1102.48,0,21.29757255
27-05-2020,MAHARASHTRA,DHULE,0,392.02,0,10.68591949
27-05-2020,MAHARASHTRA,KOLHAPUR,0.02,1022.95,0.18,25.74709748
27-05-2020,MAHARASHTRA,RAIGARH,0,470.93,0,12.80499295
27-05-2020,MAHARASHTRA,AMRAVATI,0,1702.12,0,27.31160968
27-05-2020,MAHARASHTRA,NANDED,0,1579.33,0,29.05690494
27-05-2020,MAHARASHTRA,SOLAPUR,0,2111.45,0,27.49734687
27-05-2020,MAHARASHTRA,AHMADNAGAR,0,1843.27,0,21.07582113
27-05-2020,MAHARASHTRA,THANE,0,446.74,0,9.158612635
27-05-2020,MAHARASHTRA,SANGLI,0,1196.48,0,27.0502495
27-05-2020,MAHARASHTRA,WARDHA,0,811.3,0,25.16953799
27-05-2020,MAHARASHTRA,BULDANA,0,1113.93,0,22.34786744
27-05-2020,MAHARASHTRA,SINDHUDURG,0,531.39,0,20.19726097
26-05-2020,MAHARASHTRA,WASHIM,0,817.53,0,30.76175115
26-05-2020,MAHARASHTRA,SATARA,0,1248.44,0,23.05292143
26-05-2020,MAHARASHTRA,PUNE,0,1855.85,0,23.07066938
26-05-2020,MAHARASHTRA,PARBHANI,0,748.85,0,23.04553576
26-05-2020,MAHARASHTRA,JALNA,0,992.63,0,24.95143748
26-05-2020,MAHARASHTRA,GONDIYA,0,708.09,0,25.34650702
26-05-2020,MAHARASHTRA,MUMBAI,0,0.02,0,0.028174373
26-05-2020,MAHARASHTRA,NASHIK,0,1216.01,0,15.28229021
26-05-2020,MAHARASHTRA,GARHCHIROLI,0,1869.84,0,25.27457608
26-05-2020,MAHARASHTRA,RATNAGIRI,0,751.9,0,17.63061192
26-05-2020,MAHARASHTRA,OSMANABAD,0,1014.24,0,26.05977556
26-05-2020,MAHARASHTRA,BID,0,1309.37,0,23.09786844
26-05-2020,MAHARASHTRA,LATUR,0,841.54,0,24.24406026
26-05-2020,MAHARASHTRA,YAVATMAL,0,1509.01,0,21.79706605
26-05-2020,MAHARASHTRA,BHANDARA,0,485.15,0,24.62379243
26-05-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.16,0,1.791770389
26-05-2020,MAHARASHTRA,NANDURBAR,0,294.7,0,9.787462743
26-05-2020,MAHARASHTRA,NAGPUR,0,1345.29,0,26.55254903
26-05-2020,MAHARASHTRA,CHANDRAPUR,0,1504.27,0,26.0115306
26-05-2020,MAHARASHTRA,JALGAON,0,1023.35,0,17.02126115
26-05-2020,MAHARASHTRA,HINGOLI,0,564.93,0,23.51347076
26-05-2020,MAHARASHTRA,AKOLA,0,723.82,0,26.20198917
26-05-2020,MAHARASHTRA,AURANGABAD,0,1114.12,0,21.52235363
26-05-2020,MAHARASHTRA,DHULE,0,395.18,0,10.77191526
26-05-2020,MAHARASHTRA,KOLHAPUR,0.04,1058.25,0.35,26.63565689
26-05-2020,MAHARASHTRA,RAIGARH,0,473.67,0,12.87958969
26-05-2020,MAHARASHTRA,AMRAVATI,0,1717.56,0,27.55945182
26-05-2020,MAHARASHTRA,NANDED,0,1592.66,0,29.30212446
26-05-2020,MAHARASHTRA,SOLAPUR,0,2144.19,0,27.92373755
26-05-2020,MAHARASHTRA,AHMADNAGAR,0,1871.63,0,21.4000503
26-05-2020,MAHARASHTRA,THANE,0,449.35,0,9.212131974
26-05-2020,MAHARASHTRA,SANGLI,0,1228.17,0,27.76670241
26-05-2020,MAHARASHTRA,WARDHA,0,820.08,0,25.44209295
26-05-2020,MAHARASHTRA,BULDANA,0,1124.03,0,22.55046699
26-05-2020,MAHARASHTRA,SINDHUDURG,0,544.47,0,20.69455048
25-05-2020,MAHARASHTRA,WASHIM,0,825.06,0,31.044839
25-05-2020,MAHARASHTRA,SATARA,0,1256.65,0,23.20467733
25-05-2020,MAHARASHTRA,PUNE,0,1891.16,0,23.5096161
25-05-2020,MAHARASHTRA,PARBHANI,0,754.17,0,23.20923749
25-05-2020,MAHARASHTRA,JALNA,0,1004.04,0,25.23835979
25-05-2020,MAHARASHTRA,GONDIYA,0,720.39,0,25.78693166
25-05-2020,MAHARASHTRA,MUMBAI,0,0.27,0,0.351697638
25-05-2020,MAHARASHTRA,NASHIK,0,1237.6,0,15.55362423
25-05-2020,MAHARASHTRA,GARHCHIROLI,0,1899.5,0,25.67552581
25-05-2020,MAHARASHTRA,RATNAGIRI,0,740.63,0,17.36623126
25-05-2020,MAHARASHTRA,OSMANABAD,0,1032.04,0,26.51710515
25-05-2020,MAHARASHTRA,BID,0,1324.85,0,23.37101959
25-05-2020,MAHARASHTRA,LATUR,0,852.62,0,24.56307495
25-05-2020,MAHARASHTRA,YAVATMAL,0,1519.06,0,21.94214287
25-05-2020,MAHARASHTRA,BHANDARA,0,494.66,0,25.10628805
25-05-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.55,0,1.959721101
25-05-2020,MAHARASHTRA,NANDURBAR,0,299.27,0,9.939177939
25-05-2020,MAHARASHTRA,NAGPUR,0,1363.39,0,26.9098155
25-05-2020,MAHARASHTRA,CHANDRAPUR,0,1513.83,0,26.17686028
25-05-2020,MAHARASHTRA,JALGAON,0,1027.41,0,17.08882637
25-05-2020,MAHARASHTRA,HINGOLI,0,569.06,0,23.68566547
25-05-2020,MAHARASHTRA,AKOLA,0,730.49,0,26.44343474
25-05-2020,MAHARASHTRA,AURANGABAD,0,1127.62,0,21.78307759
25-05-2020,MAHARASHTRA,DHULE,0,398.72,0,10.86854904
25-05-2020,MAHARASHTRA,KOLHAPUR,0.02,997.44,0.17,25.10515868
25-05-2020,MAHARASHTRA,RAIGARH,0,477.33,0,12.979246
25-05-2020,MAHARASHTRA,AMRAVATI,0,1733.67,0,27.81788111
25-05-2020,MAHARASHTRA,NANDED,0,1607,0,29.56581944
25-05-2020,MAHARASHTRA,SOLAPUR,0,2157.88,0,28.10197308
25-05-2020,MAHARASHTRA,AHMADNAGAR,0,1902.2,0,21.74966039
25-05-2020,MAHARASHTRA,THANE,0,452.94,0,9.285746956
25-05-2020,MAHARASHTRA,SANGLI,0,1160.25,0,26.23132572
25-05-2020,MAHARASHTRA,WARDHA,0,829.21,0,25.72532099
25-05-2020,MAHARASHTRA,BULDANA,0,1134.68,0,22.76410882
25-05-2020,MAHARASHTRA,SINDHUDURG,0,500.64,0,19.028435
24-05-2020,MAHARASHTRA,WASHIM,0,833.4,0,31.35881523
24-05-2020,MAHARASHTRA,SATARA,0,1288.58,0,23.79423373
24-05-2020,MAHARASHTRA,PUNE,0,1930.37,0,23.99706903
24-05-2020,MAHARASHTRA,PARBHANI,0,759.55,0,23.37460145
24-05-2020,MAHARASHTRA,JALNA,0,1016.38,0,25.54852819
24-05-2020,MAHARASHTRA,GONDIYA,0,733.83,0,26.26801267
24-05-2020,MAHARASHTRA,MUMBAI,0,0.02,0,0.028174373
24-05-2020,MAHARASHTRA,NASHIK,0,1261.68,0,15.85632916
24-05-2020,MAHARASHTRA,GARHCHIROLI,0,1943.19,0,26.26612305
24-05-2020,MAHARASHTRA,RATNAGIRI,0,748.26,0,17.54515693
24-05-2020,MAHARASHTRA,OSMANABAD,0,1051.46,0,27.01633523
24-05-2020,MAHARASHTRA,BID,0,1341.66,0,23.66743045
24-05-2020,MAHARASHTRA,LATUR,0,864.55,0,24.90691311
24-05-2020,MAHARASHTRA,YAVATMAL,0,1530.84,0,22.11234175
24-05-2020,MAHARASHTRA,BHANDARA,0,505.03,0,25.63297326
24-05-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.16,0,1.791770389
24-05-2020,MAHARASHTRA,NANDURBAR,0,295.22,0,9.804484553
24-05-2020,MAHARASHTRA,NAGPUR,0,1382.91,0,27.29517838
24-05-2020,MAHARASHTRA,CHANDRAPUR,0,1541.27,0,26.65129533
24-05-2020,MAHARASHTRA,JALGAON,0,1029.3,0,17.12029907
24-05-2020,MAHARASHTRA,HINGOLI,0,573.24,0,23.85946805
24-05-2020,MAHARASHTRA,AKOLA,0,738.05,0,26.71708432
24-05-2020,MAHARASHTRA,AURANGABAD,0,1140.45,0,22.03095021
24-05-2020,MAHARASHTRA,DHULE,0,402.5,0,10.97149321
24-05-2020,MAHARASHTRA,KOLHAPUR,0.03,1011.89,0.26,25.46880808
24-05-2020,MAHARASHTRA,RAIGARH,0,479.68,0,13.04297244
24-05-2020,MAHARASHTRA,AMRAVATI,0,1750.9,0,28.09428089
24-05-2020,MAHARASHTRA,NANDED,0,1622.6,0,29.85286716
24-05-2020,MAHARASHTRA,SOLAPUR,0,2192.85,0,28.55734866
24-05-2020,MAHARASHTRA,AHMADNAGAR,0,1934.33,0,22.11706733
24-05-2020,MAHARASHTRA,THANE,0,455.56,0,9.339578252
24-05-2020,MAHARASHTRA,SANGLI,0,1175.79,0,26.58270069
24-05-2020,MAHARASHTRA,WARDHA,0,839.19,0,26.03496558
24-05-2020,MAHARASHTRA,BULDANA,0,1146.01,0,22.9915057
24-05-2020,MAHARASHTRA,SINDHUDURG,0,507.74,0,19.29845908
23-05-2020,MAHARASHTRA,WASHIM,0,842.2,0,31.68975758
23-05-2020,MAHARASHTRA,SATARA,0,1325.64,0,24.4785318
23-05-2020,MAHARASHTRA,PUNE,0,1973.06,0,24.52772198
23-05-2020,MAHARASHTRA,PARBHANI,0,765.4,0,23.55464715
23-05-2020,MAHARASHTRA,JALNA,0,1029.98,0,25.89028802
23-05-2020,MAHARASHTRA,GONDIYA,0,748.54,0,26.79467159
23-05-2020,MAHARASHTRA,MUMBAI,0,0.02,0,0.028174373
23-05-2020,MAHARASHTRA,NASHIK,0,1288.35,0,16.19152096
23-05-2020,MAHARASHTRA,GARHCHIROLI,0,1992.11,0,26.92729271
23-05-2020,MAHARASHTRA,RATNAGIRI,0,759.75,0,17.81467347
23-05-2020,MAHARASHTRA,OSMANABAD,0,1072.37,0,27.55354457
23-05-2020,MAHARASHTRA,BID,0,1359.48,0,23.98182662
23-05-2020,MAHARASHTRA,LATUR,0,876.9,0,25.26273241
23-05-2020,MAHARASHTRA,YAVATMAL,0,1543.68,0,22.29773459
23-05-2020,MAHARASHTRA,BHANDARA,0,516.26,0,26.20288734
23-05-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.16,0,1.791770389
23-05-2020,MAHARASHTRA,NANDURBAR,0,295.62,0,9.817807837
23-05-2020,MAHARASHTRA,NAGPUR,0,1403.67,0,27.70499356
23-05-2020,MAHARASHTRA,CHANDRAPUR,0,1571.51,0,27.17421541
23-05-2020,MAHARASHTRA,JALGAON,0,1032.82,0,17.17872594
23-05-2020,MAHARASHTRA,HINGOLI,0,578.08,0,24.06095743
23-05-2020,MAHARASHTRA,AKOLA,0,746.01,0,27.00505096
23-05-2020,MAHARASHTRA,AURANGABAD,0,1155,0,22.31209537
23-05-2020,MAHARASHTRA,DHULE,0,406.76,0,11.08758619
23-05-2020,MAHARASHTRA,KOLHAPUR,0.05,1045.69,0.51,26.3195422
23-05-2020,MAHARASHTRA,RAIGARH,0,483.08,0,13.13534394
23-05-2020,MAHARASHTRA,AMRAVATI,0,1769,0,28.38484967
23-05-2020,MAHARASHTRA,NANDED,0,1638.87,0,30.15219495
23-05-2020,MAHARASHTRA,SOLAPUR,0,2233.59,0,29.0879132
23-05-2020,MAHARASHTRA,AHMADNAGAR,0,1971.02,0,22.53653009
23-05-2020,MAHARASHTRA,THANE,0,459.05,0,9.411018039
23-05-2020,MAHARASHTRA,SANGLI,0,1205.01,0,27.24318036
23-05-2020,MAHARASHTRA,WARDHA,0,849.51,0,26.35506783
23-05-2020,MAHARASHTRA,BULDANA,0,1158.57,0,23.24340668
23-05-2020,MAHARASHTRA,SINDHUDURG,0,518.98,0,19.7256967
22-05-2020,MAHARASHTRA,WASHIM,0,851.59,0,32.04312396
22-05-2020,MAHARASHTRA,SATARA,0,1366.28,0.01,25.2289076
22-05-2020,MAHARASHTRA,PUNE,0,2021.09,0,25.1248419
22-05-2020,MAHARASHTRA,PARBHANI,0,771.71,0,23.74889707
22-05-2020,MAHARASHTRA,JALNA,0,1044.21,0,26.24787746
22-05-2020,MAHARASHTRA,GONDIYA,0,764.81,0,27.37709722
22-05-2020,MAHARASHTRA,MUMBAI,0,0.02,0,0.028174373
22-05-2020,MAHARASHTRA,NASHIK,0,1317.78,0,16.56135418
22-05-2020,MAHARASHTRA,GARHCHIROLI,0,2047.97,0,27.68235226
22-05-2020,MAHARASHTRA,RATNAGIRI,0,772.46,0,18.11262242
22-05-2020,MAHARASHTRA,OSMANABAD,0,1095.07,0,28.1367239
22-05-2020,MAHARASHTRA,BID,0,1379.01,0,24.32629693
22-05-2020,MAHARASHTRA,LATUR,0,890.55,0,25.6557649
22-05-2020,MAHARASHTRA,YAVATMAL,0,1557.17,0,22.49260048
22-05-2020,MAHARASHTRA,BHANDARA,0,528.62,0,26.83026368
22-05-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.16,0,1.791770389
22-05-2020,MAHARASHTRA,NANDURBAR,0,296,0,9.830364684
22-05-2020,MAHARASHTRA,NAGPUR,0,1425.97,0,28.14510146
22-05-2020,MAHARASHTRA,CHANDRAPUR,0,1604.35,0,27.7420401
22-05-2020,MAHARASHTRA,JALGAON,0,1036.89,0,17.24642185
22-05-2020,MAHARASHTRA,HINGOLI,0,583.06,0,24.26826705
22-05-2020,MAHARASHTRA,AKOLA,0,754.4,0,27.3088232
22-05-2020,MAHARASHTRA,AURANGABAD,0,1170.94,0,22.61990747
22-05-2020,MAHARASHTRA,DHULE,0,411.38,0,11.21363163
22-05-2020,MAHARASHTRA,KOLHAPUR,0.09,1082.59,0.88,27.24826042
22-05-2020,MAHARASHTRA,RAIGARH,0,486.83,0,13.23732086
22-05-2020,MAHARASHTRA,AMRAVATI,0,1788.12,0,28.691531
22-05-2020,MAHARASHTRA,NANDED,0,1655.92,0,30.46587653
22-05-2020,MAHARASHTRA,SOLAPUR,0,2277.75,0,29.66308605
22-05-2020,MAHARASHTRA,AHMADNAGAR,0,2010.04,0,22.98273254
22-05-2020,MAHARASHTRA,THANE,0,462.96,0,9.491161767
22-05-2020,MAHARASHTRA,SANGLI,0,1237.53,0.01,27.97851677
22-05-2020,MAHARASHTRA,WARDHA,0,860.56,0,26.69804749
22-05-2020,MAHARASHTRA,BULDANA,0,1172.09,0,23.51480162
22-05-2020,MAHARASHTRA,SINDHUDURG,0,531.65,0,20.20705328
21-05-2020,MAHARASHTRA,WASHIM,0,861.52,0,32.41694889
21-05-2020,MAHARASHTRA,SATARA,0.01,1408.76,0.07,26.01328059
21-05-2020,MAHARASHTRA,PUNE,0,2071.56,0,25.75224648
21-05-2020,MAHARASHTRA,PARBHANI,0,778.69,0,23.96379287
21-05-2020,MAHARASHTRA,JALNA,0,1059.64,0,26.63584735
21-05-2020,MAHARASHTRA,GONDIYA,0,783.03,0,28.02904356
21-05-2020,MAHARASHTRA,MUMBAI,0,0.02,0,0.028174373
21-05-2020,MAHARASHTRA,NASHIK,0,1348.62,0,16.94896585
21-05-2020,MAHARASHTRA,GARHCHIROLI,0,2113.24,0,28.56461294
21-05-2020,MAHARASHTRA,RATNAGIRI,0,784.92,0,18.40489222
21-05-2020,MAHARASHTRA,OSMANABAD,0,1119.31,0,28.75961476
21-05-2020,MAHARASHTRA,BID,0,1399.66,0,24.69056255
21-05-2020,MAHARASHTRA,LATUR,0,905.37,0,26.08279913
21-05-2020,MAHARASHTRA,YAVATMAL,0,1571.58,0,22.70077449
21-05-2020,MAHARASHTRA,BHANDARA,0,542.03,0,27.51067246
21-05-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.16,0,1.791770389
21-05-2020,MAHARASHTRA,NANDURBAR,0,296.4,0,9.843706747
21-05-2020,MAHARASHTRA,NAGPUR,0,1450.82,0,28.63552021
21-05-2020,MAHARASHTRA,CHANDRAPUR,0,1640.41,0,28.36567366
21-05-2020,MAHARASHTRA,JALGAON,0,1041.41,0,17.32157996
21-05-2020,MAHARASHTRA,HINGOLI,0,588.51,0,24.49518746
21-05-2020,MAHARASHTRA,AKOLA,0,763.02,0,27.62093581
21-05-2020,MAHARASHTRA,AURANGABAD,0,1187.65,0,22.94270575
21-05-2020,MAHARASHTRA,DHULE,0,416.37,0,11.34958302
21-05-2020,MAHARASHTRA,KOLHAPUR,0.08,1092.33,0.77,27.4933184
21-05-2020,MAHARASHTRA,RAIGARH,0,490.36,0,13.33337113
21-05-2020,MAHARASHTRA,AMRAVATI,0,1808.57,0,29.0197219
21-05-2020,MAHARASHTRA,NANDED,0,1674.54,0,30.80843813
21-05-2020,MAHARASHTRA,SOLAPUR,0,2324.29,0,30.26915056
21-05-2020,MAHARASHTRA,AHMADNAGAR,0,2052.23,0,23.46509543
21-05-2020,MAHARASHTRA,THANE,0,466.96,0,9.573269407
21-05-2020,MAHARASHTRA,SANGLI,0.01,1271.77,0.06,28.75256363
21-05-2020,MAHARASHTRA,WARDHA,0,872.26,0,27.06099287
21-05-2020,MAHARASHTRA,BULDANA,0,1186.53,0,23.80450992
21-05-2020,MAHARASHTRA,SINDHUDURG,0,531.87,0,20.21555612
20-05-2020,MAHARASHTRA,WASHIM,0,872.25,0,32.82044852
20-05-2020,MAHARASHTRA,SATARA,0.02,1455.65,0.17,26.87915502
20-05-2020,MAHARASHTRA,PUNE,0,2127.17,0,26.44354859
20-05-2020,MAHARASHTRA,PARBHANI,0,787.31,0,24.22894066
20-05-2020,MAHARASHTRA,JALNA,0,1076.51,0,27.05997416
20-05-2020,MAHARASHTRA,GONDIYA,0,800.03,0.01,28.63787818
20-05-2020,MAHARASHTRA,MUMBAI,0,0.02,0,0.028174373
20-05-2020,MAHARASHTRA,NASHIK,0,1383.39,0,17.38591353
20-05-2020,MAHARASHTRA,GARHCHIROLI,0,2185.52,0,29.54160757
20-05-2020,MAHARASHTRA,RATNAGIRI,0,797.99,0,18.7113702
20-05-2020,MAHARASHTRA,OSMANABAD,0,1147.95,0,29.49538262
20-05-2020,MAHARASHTRA,BID,0,1423.99,0,25.11990407
20-05-2020,MAHARASHTRA,LATUR,0,922.92,0,26.58834848
20-05-2020,MAHARASHTRA,YAVATMAL,0,1586.6,0,22.91770347
20-05-2020,MAHARASHTRA,BHANDARA,0,550.41,0,27.93620924
20-05-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.16,0,1.791770389
20-05-2020,MAHARASHTRA,NANDURBAR,0,297.03,0,9.86465184
20-05-2020,MAHARASHTRA,NAGPUR,0,1471.4,0,29.04177256
20-05-2020,MAHARASHTRA,CHANDRAPUR,0,1675.57,0.01,28.97357769
20-05-2020,MAHARASHTRA,JALGAON,0,1046.74,0,17.41022325
20-05-2020,MAHARASHTRA,HINGOLI,0,593.99,0,24.72307793
20-05-2020,MAHARASHTRA,AKOLA,0,772.45,0,27.96227154
20-05-2020,MAHARASHTRA,AURANGABAD,0,1206.13,0,23.29978107
20-05-2020,MAHARASHTRA,DHULE,0,421.97,0,11.50234011
20-05-2020,MAHARASHTRA,KOLHAPUR,0.15,1134.26,1.39,28.54874975
20-05-2020,MAHARASHTRA,RAIGARH,0,494.3,0,13.44068752
20-05-2020,MAHARASHTRA,AMRAVATI,0,1833.04,0,29.41228775
20-05-2020,MAHARASHTRA,NANDED,0,1694.12,0,31.1687741
20-05-2020,MAHARASHTRA,SOLAPUR,0,2378.95,0,30.980948
20-05-2020,MAHARASHTRA,AHMADNAGAR,0,2098.12,0,23.98973071
20-05-2020,MAHARASHTRA,THANE,0,471.33,0,9.662709512
20-05-2020,MAHARASHTRA,SANGLI,0.02,1312.39,0.15,29.67087002
20-05-2020,MAHARASHTRA,WARDHA,0,883.5,0,27.40963299
20-05-2020,MAHARASHTRA,BULDANA,0,1202.52,0,24.12532372
20-05-2020,MAHARASHTRA,SINDHUDURG,0,544.91,0,20.71107381
17-05-2020,MAHARASHTRA,WASHIM,0,923.18,0,34.73683654
17-05-2020,MAHARASHTRA,SATARA,0.08,1627.9,0.76,30.05989863
17-05-2020,MAHARASHTRA,PUNE,0,2371.05,0,29.47529392
17-05-2020,MAHARASHTRA,PARBHANI,0,872.5,0,26.85069007
17-05-2020,MAHARASHTRA,JALNA,0,1177.29,0,29.59329897
17-05-2020,MAHARASHTRA,GONDIYA,0,828.37,0.03,29.65234436
17-05-2020,MAHARASHTRA,MUMBAI,0,0.13,0,0.173439817
17-05-2020,MAHARASHTRA,NASHIK,0,1515.38,0,19.044645
17-05-2020,MAHARASHTRA,GARHCHIROLI,0,1991.38,0,26.91747013
17-05-2020,MAHARASHTRA,RATNAGIRI,0,831.06,0,19.48681356
17-05-2020,MAHARASHTRA,OSMANABAD,0,1298.55,0,33.36506298
17-05-2020,MAHARASHTRA,BID,0,1564.85,0,27.60472643
17-05-2020,MAHARASHTRA,LATUR,0,1038.23,0,29.91043122
17-05-2020,MAHARASHTRA,YAVATMAL,0,1763.72,0,25.4762368
17-05-2020,MAHARASHTRA,BHANDARA,0,550.59,0,27.94507258
17-05-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.67,0,2.009882328
17-05-2020,MAHARASHTRA,NANDURBAR,0,301.58,0,10.01576351
17-05-2020,MAHARASHTRA,NAGPUR,0,1616.05,0,31.89674519
17-05-2020,MAHARASHTRA,CHANDRAPUR,0,1749.96,0,30.25986095
17-05-2020,MAHARASHTRA,JALGAON,0,1062.57,0,17.67364241
17-05-2020,MAHARASHTRA,HINGOLI,0,625.76,0,26.04567306
17-05-2020,MAHARASHTRA,AKOLA,0,819.2,0,29.65465224
17-05-2020,MAHARASHTRA,AURANGABAD,0,1280.53,0,24.73709419
17-05-2020,MAHARASHTRA,DHULE,0,443.95,0,12.10137104
17-05-2020,MAHARASHTRA,KOLHAPUR,0.19,1139.8,1.78,28.6883128
17-05-2020,MAHARASHTRA,RAIGARH,0,569.63,0,15.48890217
17-05-2020,MAHARASHTRA,AMRAVATI,0,1996.67,0,32.03783795
17-05-2020,MAHARASHTRA,NANDED,0,1865.44,0,34.32079483
17-05-2020,MAHARASHTRA,SOLAPUR,0,2620.05,0.05,34.12081598
17-05-2020,MAHARASHTRA,AHMADNAGAR,0,2250.46,0,25.73165963
17-05-2020,MAHARASHTRA,THANE,0,491.21,0,10.07042736
17-05-2020,MAHARASHTRA,SANGLI,0.01,1357.27,0.05,30.68543309
17-05-2020,MAHARASHTRA,WARDHA,0,1019.01,0,31.61360395
17-05-2020,MAHARASHTRA,BULDANA,0,1266.39,0,25.40662353
17-05-2020,MAHARASHTRA,SINDHUDURG,0,529.64,0,20.13086564
16-05-2020,MAHARASHTRA,WASHIM,0,937.51,0,35.2763156
16-05-2020,MAHARASHTRA,SATARA,0.2,1738.92,1.78,32.10996141
16-05-2020,MAHARASHTRA,PUNE,0.18,2565.12,1.04,31.88785042
16-05-2020,MAHARASHTRA,PARBHANI,0,873.61,0,26.88493168
16-05-2020,MAHARASHTRA,JALNA,0,1204.45,0,30.27599456
16-05-2020,MAHARASHTRA,GONDIYA,0.01,852.32,0.04,30.50953545
16-05-2020,MAHARASHTRA,MUMBAI,0,0.14,0,0.186555555
16-05-2020,MAHARASHTRA,NASHIK,0.01,1554.28,0.07,19.53358313
16-05-2020,MAHARASHTRA,GARHCHIROLI,0.13,2056.82,0.86,27.80205885
16-05-2020,MAHARASHTRA,RATNAGIRI,0,850.63,0,19.94554979
16-05-2020,MAHARASHTRA,OSMANABAD,0.01,1351.4,0.06,34.7228033
16-05-2020,MAHARASHTRA,BID,0,1594.3,0,28.12425249
16-05-2020,MAHARASHTRA,LATUR,0.02,1068.22,0.19,30.77433
16-05-2020,MAHARASHTRA,YAVATMAL,0,1796.52,0,25.94998398
16-05-2020,MAHARASHTRA,BHANDARA,0,565.71,0,28.71263547
16-05-2020,MAHARASHTRA,MUMBAI SUBURBAN,0,4.71,0,2.026783122
16-05-2020,MAHARASHTRA,NANDURBAR,0,302.21,0,10.03667497
16-05-2020,MAHARASHTRA,NAGPUR,0.03,1696.42,0.21,33.48301499
16-05-2020,MAHARASHTRA,CHANDRAPUR,0,1815.04,0.04,31.38518555
16-05-2020,MAHARASHTRA,JALGAON,0,1070.39,0,17.80359572
16-05-2020,MAHARASHTRA,HINGOLI,0,618.48,0,25.74257447
16-05-2020,MAHARASHTRA,AKOLA,0,834.27,0,30.20012475
16-05-2020,MAHARASHTRA,AURANGABAD,0,1306.27,0,25.23420003
16-05-2020,MAHARASHTRA,DHULE,0,450.09,0,12.26865327
16-05-2020,MAHARASHTRA,KOLHAPUR,0.2,1181.95,1.95,29.74918306
16-05-2020,MAHARASHTRA,RAIGARH,0.08,599.53,0.54,16.30183383
16-05-2020,MAHARASHTRA,AMRAVATI,0,2062.38,0.03,33.09229806
16-05-2020,MAHARASHTRA,NANDED,0.01,1914.71,0.04,35.22712822
