Date,StateName,DistrictName,Evapo Level (mm),Evapo Volume (Tmcft),Aggregate Evapo Level (mm),Aggregate Evapo Volume (Tmcft)
06-04-2020,MAHARASHTRA,AURANGABAD,0.716223501,0.247172238,0.271404574,0.093663048
06-04-2020,MAHARASHTRA,DHULE,0.139362873,0.034084263,0.04735228,0.011581044
06-04-2020,MAHARASHTRA,KOLHAPUR,0.325923839,0.086327731,0.103462983,0.027404331
06-04-2020,MAHARASHTRA,RAIGARH,0.086354594,0.021172264,0.018959928,0.004648561
06-04-2020,MAHARASHTRA,AMRAVATI,0.564325563,0.234466477,0.267680161,0.111215987
06-04-2020,MAHARASHTRA,NANDED,0.947452311,0.343313575,0.454989278,0.164867396
06-04-2020,MAHARASHTRA,SOLAPUR,0.446223099,0.228429089,0.226013625,0.115700166
06-04-2020,MAHARASHTRA,AHMADNAGAR,0.38390945,0.223842041,0.217021684,0.126536549
06-04-2020,MAHARASHTRA,THANE,0.080947404,0.026322894,0.024098692,0.007836537
06-04-2020,MAHARASHTRA,SANGLI,0.731590232,0.215729274,0.362621565,0.106928829
06-04-2020,MAHARASHTRA,WARDHA,0.549402932,0.118060185,0.227360847,0.048857154
06-04-2020,MAHARASHTRA,BULDANA,0.406323997,0.135021231,0.20292205,0.067430881
06-04-2020,MAHARASHTRA,SINDHUDURG,0.161853581,0.02838916,0.084367094,0.01479801
05-04-2020,MAHARASHTRA,WASHIM,0.350144079,0.062036892,0.219900765,0.03896099
05-04-2020,MAHARASHTRA,SATARA,0.274073053,0.098949924,0.110623512,0.039938943
05-04-2020,MAHARASHTRA,PUNE,0.26686678,0.14311526,0.11412699,0.061203998
05-04-2020,MAHARASHTRA,PARBHANI,0.218327952,0.04729646,0.094514105,0.020474623
05-04-2020,MAHARASHTRA,JALNA,0.355378069,0.094252094,0.146166409,0.038765729
05-04-2020,MAHARASHTRA,GONDIYA,1.186222549,0.220923893,0.459465784,0.085571607
05-04-2020,MAHARASHTRA,MUMBAI,0.004279379,0.000021853,7.32E-05,3.74E-07
05-04-2020,MAHARASHTRA,NASHIK,0.132813436,0.070452835,0.073706474,0.03909868
05-04-2020,MAHARASHTRA,GARHCHIROLI,0.924665051,0.456051099,0.215775328,0.106421861
05-04-2020,MAHARASHTRA,RATNAGIRI,0.18706957,0.053186949,0.101060924,0.028733279
05-04-2020,MAHARASHTRA,OSMANABAD,0.358560806,0.093033622,0.168386104,0.043690132
05-04-2020,MAHARASHTRA,BID,0.643348591,0.243133821,0.299180329,0.113066007
05-04-2020,MAHARASHTRA,LATUR,0.571447016,0.132237887,0.293114877,0.067829372
05-04-2020,MAHARASHTRA,YAVATMAL,0.574388733,0.26510025,0.272517261,0.125776134
05-04-2020,MAHARASHTRA,BHANDARA,1.419733958,0.186481908,0.601197652,0.078967249
05-04-2020,MAHARASHTRA,MUMBAI SUBURBAN,0.071519708,0.001106955,0.007002335,0.00010838
05-04-2020,MAHARASHTRA,NANDURBAR,0.156283919,0.031371728,0.059744774,0.011992896
05-04-2020,MAHARASHTRA,NAGPUR,1.239032866,0.418504284,0.392795285,0.132673244
05-04-2020,MAHARASHTRA,CHANDRAPUR,1.601363363,0.617389201,0.668708217,0.257813586
05-04-2020,MAHARASHTRA,JALGAON,0.150924841,0.060492548,0.057196764,0.022925172
05-04-2020,MAHARASHTRA,HINGOLI,0.22041645,0.03530431,0.079003513,0.012654067
05-04-2020,MAHARASHTRA,AKOLA,0.668591149,0.123130669,0.382143805,0.070377274
05-04-2020,MAHARASHTRA,AURANGABAD,0.76553715,0.264190619,0.290531252,0.100263758
05-04-2020,MAHARASHTRA,DHULE,0.152139068,0.037208963,0.05139031,0.012568633
05-04-2020,MAHARASHTRA,KOLHAPUR,0.397234627,0.105215882,0.122565761,0.0324641
05-04-2020,MAHARASHTRA,RAIGARH,0.088075442,0.021594179,0.019317973,0.004736346
05-04-2020,MAHARASHTRA,AMRAVATI,0.609453558,0.253216296,0.287426668,0.119420282
05-04-2020,MAHARASHTRA,NANDED,0.815602002,0.295537027,0.373593818,0.135373388
05-04-2020,MAHARASHTRA,SOLAPUR,0.389076348,0.199174709,0.194180334,0.09940417
05-04-2020,MAHARASHTRA,AHMADNAGAR,0.401520007,0.234110043,0.225938617,0.131735651
05-04-2020,MAHARASHTRA,THANE,0.085254112,0.027723372,0.025900173,0.008422352
05-04-2020,MAHARASHTRA,SANGLI,0.426702858,0.125824941,0.205501306,0.060597648
05-04-2020,MAHARASHTRA,WARDHA,0.638637494,0.137235635,0.266981926,0.057371255
05-04-2020,MAHARASHTRA,BULDANA,0.430219313,0.142961631,0.214852732,0.071395439
05-04-2020,MAHARASHTRA,SINDHUDURG,0.18907852,0.033164422,0.089803869,0.015751622
04-04-2020,MAHARASHTRA,WASHIM,0.324760787,0.057539599,0.201203076,0.035648221
04-04-2020,MAHARASHTRA,SATARA,0.282454646,0.101975971,0.113595781,0.041012036
04-04-2020,MAHARASHTRA,PUNE,0.27732599,0.148724323,0.118134841,0.063353328
04-04-2020,MAHARASHTRA,PARBHANI,0.23002235,0.049829821,0.100421919,0.021754435
04-04-2020,MAHARASHTRA,JALNA,0.35697878,0.094676628,0.147254068,0.039054194
04-04-2020,MAHARASHTRA,GONDIYA,1.117344824,0.208096001,0.404142068,0.075268034
04-04-2020,MAHARASHTRA,MUMBAI,0.003797003,1.94E-05,7.03E-05,3.59E-07
04-04-2020,MAHARASHTRA,NASHIK,0.13771553,0.073053223,0.076237284,0.040441185
04-04-2020,MAHARASHTRA,GARHCHIROLI,1.911542601,0.942785827,0.400357065,0.19745883
04-04-2020,MAHARASHTRA,RATNAGIRI,0.188358133,0.053553309,0.102741794,0.029211179
04-04-2020,MAHARASHTRA,OSMANABAD,0.409819324,0.106333362,0.191517021,0.049691773
04-04-2020,MAHARASHTRA,BID,0.684955605,0.258857912,0.317655398,0.120048091
04-04-2020,MAHARASHTRA,LATUR,0.601280385,0.139141593,0.303937982,0.070333934
04-04-2020,MAHARASHTRA,YAVATMAL,0.699116822,0.322666574,0.327614759,0.151205533
04-04-2020,MAHARASHTRA,BHANDARA,1.659270893,0.21794506,0.676992211,0.088922857
04-04-2020,MAHARASHTRA,MUMBAI SUBURBAN,0.066158312,0.001023974,0.006394098,9.90E-05
04-04-2020,MAHARASHTRA,NANDURBAR,0.162746385,0.032668974,0.062113192,0.012468322
04-04-2020,MAHARASHTRA,NAGPUR,1.009217044,0.340880107,0.325693213,0.110008385
04-04-2020,MAHARASHTRA,CHANDRAPUR,2.510764779,0.967999578,0.978140089,0.377111867
04-04-2020,MAHARASHTRA,JALGAON,0.151083785,0.060556255,0.057264238,0.022952217
04-04-2020,MAHARASHTRA,HINGOLI,0.223252814,0.035758613,0.079594468,0.012748721
04-04-2020,MAHARASHTRA,AKOLA,0.606459303,0.111688197,0.351452034,0.064724943
04-04-2020,MAHARASHTRA,AURANGABAD,0.772571358,0.266618159,0.292822536,0.101054491
04-04-2020,MAHARASHTRA,DHULE,0.157807137,0.038595214,0.053136515,0.012995706
04-04-2020,MAHARASHTRA,KOLHAPUR,0.26490517,0.070165663,0.086091545,0.022803143
04-04-2020,MAHARASHTRA,RAIGARH,0.089355054,0.021907912,0.019434146,0.004764829
04-04-2020,MAHARASHTRA,AMRAVATI,0.564150345,0.234393677,0.263637588,0.109536375
04-04-2020,MAHARASHTRA,NANDED,0.583933188,0.211590798,0.279686747,0.101345742
04-04-2020,MAHARASHTRA,SOLAPUR,0.442636518,0.226593059,0.221386918,0.113331677
04-04-2020,MAHARASHTRA,AHMADNAGAR,0.41500984,0.241975418,0.232119956,0.135339739
04-04-2020,MAHARASHTRA,THANE,0.080952691,0.026324614,0.024115232,0.007841915
04-04-2020,MAHARASHTRA,SANGLI,0.492490025,0.145224076,0.237919593,0.070157062
04-04-2020,MAHARASHTRA,WARDHA,0.612060224,0.131524495,0.251869245,0.054123718
04-04-2020,MAHARASHTRA,BULDANA,0.421881349,0.14019093,0.210410619,0.069919328
04-04-2020,MAHARASHTRA,SINDHUDURG,0.171407304,0.030064886,0.088722474,0.015561945
03-04-2020,MAHARASHTRA,WASHIM,0.366832104,0.064993598,0.229141607,0.040598239
03-04-2020,MAHARASHTRA,SATARA,0.30748335,0.111012206,0.12406932,0.044793348
03-04-2020,MAHARASHTRA,PUNE,0.291339956,0.15623973,0.123788095,0.066385053
03-04-2020,MAHARASHTRA,PARBHANI,0.219759803,0.047606642,0.094316371,0.020431788
03-04-2020,MAHARASHTRA,JALNA,0.361993212,0.096006538,0.149358809,0.039612406
03-04-2020,MAHARASHTRA,GONDIYA,1.150756802,0.214318698,0.444671901,0.082816372
03-04-2020,MAHARASHTRA,MUMBAI,0.004230186,2.16E-05,7.09E-05,3.62E-07
03-04-2020,MAHARASHTRA,NASHIK,0.145412774,0.077136339,0.080442606,0.04267196
03-04-2020,MAHARASHTRA,GARHCHIROLI,0.926948683,0.457177402,0.208253926,0.102712255
03-04-2020,MAHARASHTRA,RATNAGIRI,0.189341158,0.053832799,0.103134015,0.029322693
03-04-2020,MAHARASHTRA,OSMANABAD,0.360146517,0.093445057,0.170846559,0.044328532
03-04-2020,MAHARASHTRA,BID,0.642427185,0.242785604,0.305134339,0.115316142
03-04-2020,MAHARASHTRA,LATUR,0.575593415,0.133197401,0.303608694,0.070257734
03-04-2020,MAHARASHTRA,YAVATMAL,0.318235897,0.146876865,0.151901085,0.0701076
03-04-2020,MAHARASHTRA,BHANDARA,1.055845849,0.138685243,0.446352112,0.058628304
03-04-2020,MAHARASHTRA,MUMBAI SUBURBAN,0.073174409,0.001132566,0.007218337,0.000111723
03-04-2020,MAHARASHTRA,NANDURBAR,0.173163375,0.034760034,0.065920076,0.013232498
03-04-2020,MAHARASHTRA,NAGPUR,1.131328493,0.382125312,0.367861092,0.124251299
03-04-2020,MAHARASHTRA,CHANDRAPUR,1.392789754,0.536975787,0.56203151,0.216685478
03-04-2020,MAHARASHTRA,JALGAON,0.155917806,0.06249379,0.059110593,0.023692259
03-04-2020,MAHARASHTRA,HINGOLI,0.21833108,0.034970294,0.078456335,0.012566425
03-04-2020,MAHARASHTRA,AKOLA,0.696555607,0.128280726,0.400574714,0.073771591
03-04-2020,MAHARASHTRA,AURANGABAD,0.810184822,0.27959875,0.307583017,0.106148406
03-04-2020,MAHARASHTRA,DHULE,0.169121701,0.04136244,0.056574159,0.013836458
03-04-2020,MAHARASHTRA,KOLHAPUR,0.299524521,0.079335321,0.097680531,0.025872727
03-04-2020,MAHARASHTRA,RAIGARH,0.090768604,0.022254483,0.019696067,0.004829046
03-04-2020,MAHARASHTRA,AMRAVATI,0.658318375,0.273518692,0.310027324,0.128810423
03-04-2020,MAHARASHTRA,NANDED,0.562188731,0.203711597,0.268711251,0.097368722
03-04-2020,MAHARASHTRA,SOLAPUR,0.45621526,0.233544244,0.224814852,0.115086494
03-04-2020,MAHARASHTRA,AHMADNAGAR,0.43320529,0.252584447,0.242014177,0.141108658
03-04-2020,MAHARASHTRA,THANE,0.086149943,0.028014683,0.025782024,0.008383932
03-04-2020,MAHARASHTRA,SANGLI,0.535869923,0.158015819,0.259187963,0.076428619
03-04-2020,MAHARASHTRA,WARDHA,0.544396643,0.116984392,0.210493379,0.045232535
03-04-2020,MAHARASHTRA,BULDANA,0.454334389,0.150975057,0.226611349,0.075302821
03-04-2020,MAHARASHTRA,SINDHUDURG,0.179121575,0.031417971,0.092064163,0.016148078
02-04-2020,MAHARASHTRA,WASHIM,0.400805838,0.071012906,0.250145222,0.044319562
02-04-2020,MAHARASHTRA,SATARA,0.32279965,0.116541924,0.130031701,0.046945976
02-04-2020,MAHARASHTRA,PUNE,0.311604012,0.167106934,0.132105161,0.070845328
02-04-2020,MAHARASHTRA,PARBHANI,0.246446238,0.053387734,0.106214124,0.023009202
02-04-2020,MAHARASHTRA,JALNA,0.374760694,0.099392684,0.15502851,0.041116104
02-04-2020,MAHARASHTRA,GONDIYA,1.290093672,0.240269009,0.504714113,0.093998725
02-04-2020,MAHARASHTRA,MUMBAI,0.00465351,2.38E-05,7.45E-05,3.80E-07
02-04-2020,MAHARASHTRA,NASHIK,0.158485372,0.084070891,0.087454303,0.046391418
02-04-2020,MAHARASHTRA,GARHCHIROLI,1.02820306,0.50711675,0.236193771,0.116492376
02-04-2020,MAHARASHTRA,RATNAGIRI,0.190409554,0.054136562,0.103768478,0.029503082
02-04-2020,MAHARASHTRA,OSMANABAD,0.405004915,0.105084196,0.190278669,0.049370465
02-04-2020,MAHARASHTRA,BID,0.719514873,0.271918525,0.336322353,0.127102693
02-04-2020,MAHARASHTRA,LATUR,0.586263066,0.135666452,0.300518462,0.069542627
02-04-2020,MAHARASHTRA,YAVATMAL,0.417125133,0.192517664,0.199572601,0.092109652
02-04-2020,MAHARASHTRA,BHANDARA,1.289437391,0.169367468,0.550219745,0.072271307
02-04-2020,MAHARASHTRA,MUMBAI SUBURBAN,0.077780202,0.001203853,0.007755449,0.000120036
02-04-2020,MAHARASHTRA,NANDURBAR,0.181870408,0.036507844,0.069262019,0.013903345
02-04-2020,MAHARASHTRA,NAGPUR,1.301308273,0.439538854,0.426849928,0.144175775
02-04-2020,MAHARASHTRA,CHANDRAPUR,1.598760981,0.616385879,0.667840799,0.257479162
02-04-2020,MAHARASHTRA,JALGAON,0.158906354,0.063691637,0.060125829,0.024099178
02-04-2020,MAHARASHTRA,HINGOLI,0.245874108,0.039381887,0.08817091,0.014122418
02-04-2020,MAHARASHTRA,AKOLA,0.730252673,0.134486525,0.419883169,0.07732752
02-04-2020,MAHARASHTRA,AURANGABAD,0.834368006,0.287944485,0.317154864,0.109451697
02-04-2020,MAHARASHTRA,DHULE,0.175420108,0.042902854,0.058513125,0.014310675
02-04-2020,MAHARASHTRA,KOLHAPUR,0.313152481,0.082944971,0.102024556,0.027023333
02-04-2020,MAHARASHTRA,RAIGARH,0.093930875,0.023029803,0.020398985,0.005001386
02-04-2020,MAHARASHTRA,AMRAVATI,0.732417754,0.304305567,0.347639888,0.144437724
02-04-2020,MAHARASHTRA,NANDED,0.643123875,0.233038808,0.306996523,0.111241561
02-04-2020,MAHARASHTRA,SOLAPUR,0.470908513,0.241065967,0.231426895,0.11847131
02-04-2020,MAHARASHTRA,AHMADNAGAR,0.457411021,0.266697828,0.253967108,0.148077928
02-04-2020,MAHARASHTRA,THANE,0.0936736,0.030461264,0.028020033,0.009111699
02-04-2020,MAHARASHTRA,SANGLI,0.555168066,0.163706401,0.268257544,0.079103032
02-04-2020,MAHARASHTRA,WARDHA,0.652808846,0.140280891,0.256967505,0.055219274
02-04-2020,MAHARASHTRA,BULDANA,0.465319122,0.154625277,0.231884473,0.077055077
02-04-2020,MAHARASHTRA,SINDHUDURG,0.185803028,0.0325899,0.095402,0.016733536
01-04-2020,MAHARASHTRA,WASHIM,0.397436205,0.07041589,0.247258531,0.043808111
01-04-2020,MAHARASHTRA,SATARA,0.328051883,0.118438163,0.131420696,0.047447452
01-04-2020,MAHARASHTRA,PUNE,0.327401701,0.175578915,0.138021001,0.074017873
01-04-2020,MAHARASHTRA,PARBHANI,0.26612251,0.057650212,0.11453261,0.024811239
01-04-2020,MAHARASHTRA,JALNA,0.408987675,0.10847024,0.16906169,0.044837933
01-04-2020,MAHARASHTRA,GONDIYA,1.364994445,0.254218643,0.530515229,0.098803964
01-04-2020,MAHARASHTRA,MUMBAI,0.004793819,0.00002448,7.95E-05,4.06E-07
01-04-2020,MAHARASHTRA,NASHIK,0.174037337,0.092320658,0.096099281,0.050977273
01-04-2020,MAHARASHTRA,GARHCHIROLI,1.077714965,0.531536359,0.252212887,0.124393113
01-04-2020,MAHARASHTRA,RATNAGIRI,0.199184585,0.056631447,0.10936109,0.031093153
01-04-2020,MAHARASHTRA,OSMANABAD,0.40753076,0.105739562,0.19282865,0.050032093
01-04-2020,MAHARASHTRA,BID,0.739866305,0.279609723,0.346552293,0.130968785
01-04-2020,MAHARASHTRA,LATUR,0.595948418,0.137907728,0.304545242,0.070474459
01-04-2020,MAHARASHTRA,YAVATMAL,0.430704692,0.1987851,0.206101148,0.095122802
01-04-2020,MAHARASHTRA,BHANDARA,1.358696792,0.178464683,0.577796516,0.075893512
01-04-2020,MAHARASHTRA,MUMBAI SUBURBAN,0.080260851,0.001242247,0.007953481,0.000123101
01-04-2020,MAHARASHTRA,NANDURBAR,0.19467778,0.039078738,0.073989013,0.01485222
01-04-2020,MAHARASHTRA,NAGPUR,1.372368727,0.463540723,0.449055247,0.151675996
01-04-2020,MAHARASHTRA,CHANDRAPUR,1.707806231,0.658427155,0.706777855,0.272490944
01-04-2020,MAHARASHTRA,JALGAON,0.169503494,0.067939102,0.064054357,0.025673781
01-04-2020,MAHARASHTRA,HINGOLI,0.242611487,0.03885931,0.087351219,0.013991127
01-04-2020,MAHARASHTRA,AKOLA,0.728622663,0.134186336,0.415156065,0.076456956
01-04-2020,MAHARASHTRA,AURANGABAD,0.914377641,0.315556202,0.347616769,0.119964249
01-04-2020,MAHARASHTRA,DHULE,0.192420085,0.047060574,0.063945052,0.015639172
01-04-2020,MAHARASHTRA,KOLHAPUR,0.349412109,0.09254909,0.114130239,0.030229776
01-04-2020,MAHARASHTRA,RAIGARH,0.099878473,0.024488025,0.021648272,0.005307685
01-04-2020,MAHARASHTRA,AMRAVATI,0.731716028,0.304014013,0.343337219,0.142650047
01-04-2020,MAHARASHTRA,NANDED,0.633844421,0.229676356,0.300653752,0.108943229
01-04-2020,MAHARASHTRA,SOLAPUR,0.473216724,0.242247579,0.232145181,0.118839012
01-04-2020,MAHARASHTRA,AHMADNAGAR,0.482926157,0.28157467,0.266514366,0.155393726
01-04-2020,MAHARASHTRA,THANE,0.098450041,0.032014492,0.028830158,0.00937514
01-04-2020,MAHARASHTRA,SANGLI,0.561483702,0.165568738,0.270090543,0.079643541
01-04-2020,MAHARASHTRA,WARDHA,0.663064455,0.1424847,0.259751649,0.055817554
01-04-2020,MAHARASHTRA,BULDANA,0.500121287,0.166190016,0.248130876,0.082453748
01-04-2020,MAHARASHTRA,SINDHUDURG,0.185023871,0.032453235,0.094515292,0.016578007
31-05-2020,MAHARASHTRA,WASHIM,0.58409571,0.103487349,0.349791411,0.061974408
31-05-2020,MAHARASHTRA,SATARA,1.177796907,0.425225732,0.430176303,0.155308638
31-05-2020,MAHARASHTRA,PUNE,0.667592798,0.358016524,0.296464823,0.158988092
31-05-2020,MAHARASHTRA,PARBHANI,0.220389359,0.047743023,0.090873831,0.01968603
31-05-2020,MAHARASHTRA,JALNA,0.533294257,0.141438385,0.214466893,0.056880138
31-05-2020,MAHARASHTRA,GONDIYA,1.395634133,0.259925025,0.528802947,0.098485066
31-05-2020,MAHARASHTRA,MUMBAI,0.001012565,5.17E-06,1.46E-05,7.45E-08
31-05-2020,MAHARASHTRA,NASHIK,0.328198206,0.174097553,0.17664168,0.09370217
31-05-2020,MAHARASHTRA,GARHCHIROLI,1.778076973,0.876959671,0.365013811,0.180027297
31-05-2020,MAHARASHTRA,RATNAGIRI,1.083433535,0.308037937,0.385765539,0.109679475
31-05-2020,MAHARASHTRA,OSMANABAD,0.777464398,0.201724024,0.351790489,0.091276968
31-05-2020,MAHARASHTRA,BID,0.365743989,0.138221696,0.174695493,0.066020791
31-05-2020,MAHARASHTRA,LATUR,0.94831022,0.219447362,0.505250923,0.116919527
31-05-2020,MAHARASHTRA,YAVATMAL,0.377201545,0.174091549,0.168804109,0.07790893
31-05-2020,MAHARASHTRA,BHANDARA,1.366851183,0.179535761,0.569457134,0.074798136
31-05-2020,MAHARASHTRA,MUMBAI SUBURBAN,0.012628134,0.000195454,0.00116105,1.80E-05
31-05-2020,MAHARASHTRA,NANDURBAR,0.046674071,0.009369142,0.018338803,0.003681248
31-05-2020,MAHARASHTRA,NAGPUR,1.183795273,0.399846853,0.375508528,0.12683435
31-05-2020,MAHARASHTRA,CHANDRAPUR,1.143068804,0.440698439,0.487535934,0.187964473
31-05-2020,MAHARASHTRA,JALGAON,0.105652673,0.042346902,0.036068054,0.014456523
31-05-2020,MAHARASHTRA,HINGOLI,0.248540867,0.039809024,0.094638679,0.015158366
31-05-2020,MAHARASHTRA,AKOLA,0.440843883,0.081187737,0.231632521,0.042658458
31-05-2020,MAHARASHTRA,AURANGABAD,0.301863642,0.104174621,0.121567726,0.041953618
31-05-2020,MAHARASHTRA,DHULE,0.152654026,0.037334907,0.06782916,0.016589116
31-05-2020,MAHARASHTRA,KOLHAPUR,1.255210002,0.332468567,0.322753549,0.085488014
31-05-2020,MAHARASHTRA,RAIGARH,0.127036335,0.031146541,0.025498892,0.006251773
31-05-2020,MAHARASHTRA,AMRAVATI,0.551193542,0.229010373,0.207229169,0.086099756
31-05-2020,MAHARASHTRA,NANDED,0.737019729,0.26706239,0.3215473,0.1165141
31-05-2020,MAHARASHTRA,SOLAPUR,0.854939024,0.437657628,0.459004732,0.234972222
31-05-2020,MAHARASHTRA,AHMADNAGAR,0.393815166,0.229617663,0.214907264,0.125303716
31-05-2020,MAHARASHTRA,THANE,0.097010856,0.031546491,0.01938734,0.006304475
31-05-2020,MAHARASHTRA,SANGLI,1.308928221,0.385973079,0.586771865,0.173025641
31-05-2020,MAHARASHTRA,WARDHA,0.742040491,0.159455715,0.278020821,0.059743382
31-05-2020,MAHARASHTRA,BULDANA,0.423891905,0.140859037,0.199497185,0.0662928
31-05-2020,MAHARASHTRA,SINDHUDURG,3.400504485,0.596449374,1.211911245,0.212569549
30-05-2020,MAHARASHTRA,WASHIM,0.705732776,0.125038436,0.422407555,0.074840197
30-05-2020,MAHARASHTRA,SATARA,1.170862644,0.422722222,0.455614983,0.164492888
30-05-2020,MAHARASHTRA,PUNE,0.861601053,0.46205923,0.38337163,0.205594456
30-05-2020,MAHARASHTRA,PARBHANI,0.276226674,0.05983908,0.113628135,0.024615302
30-05-2020,MAHARASHTRA,JALNA,0.679590125,0.180238449,0.274076251,0.072689518
30-05-2020,MAHARASHTRA,GONDIYA,1.808091852,0.336741778,0.690037775,0.128513685
30-05-2020,MAHARASHTRA,MUMBAI,0.001041953,5.32E-06,1.59E-05,8.13E-08
30-05-2020,MAHARASHTRA,NASHIK,0.373537657,0.198148529,0.201240472,0.10675096
30-05-2020,MAHARASHTRA,GARHCHIROLI,3.386683994,1.670335606,0.537953875,0.265322514
30-05-2020,MAHARASHTRA,RATNAGIRI,0.526306957,0.149637707,0.202058114,0.057448438
30-05-2020,MAHARASHTRA,OSMANABAD,0.927005927,0.240524668,0.42192282,0.109473783
30-05-2020,MAHARASHTRA,BID,0.466118042,0.176154984,0.223700432,0.084540701
30-05-2020,MAHARASHTRA,LATUR,0.815454385,0.188703348,0.404509844,0.093607151
30-05-2020,MAHARASHTRA,YAVATMAL,0.655417275,0.302497723,0.294804972,0.136062683
30-05-2020,MAHARASHTRA,BHANDARA,1.844148532,0.242228718,0.769081212,0.101018737
30-05-2020,MAHARASHTRA,MUMBAI SUBURBAN,0.016981793,0.000262838,0.001602445,0.000024802
30-05-2020,MAHARASHTRA,NANDURBAR,0.055628253,0.011166564,0.021988116,0.004413795
30-05-2020,MAHARASHTRA,NAGPUR,0.860147251,0.290529266,0.29726927,0.100407718
30-05-2020,MAHARASHTRA,CHANDRAPUR,1.518935598,0.585610022,0.634677907,0.24469355
30-05-2020,MAHARASHTRA,JALGAON,0.126065872,0.050528765,0.042982748,0.017228018
30-05-2020,MAHARASHTRA,HINGOLI,0.301670132,0.048318788,0.118419435,0.018967352
30-05-2020,MAHARASHTRA,AKOLA,0.522303608,0.096189716,0.280915669,0.051734658
30-05-2020,MAHARASHTRA,AURANGABAD,0.394581419,0.13617198,0.159329769,0.054985484
30-05-2020,MAHARASHTRA,DHULE,0.175620484,0.042951861,0.077514724,0.018957935
30-05-2020,MAHARASHTRA,KOLHAPUR,1.603923471,0.424832607,0.451060552,0.119472801
30-05-2020,MAHARASHTRA,RAIGARH,0.157266881,0.038558411,0.031583114,0.007743491
30-05-2020,MAHARASHTRA,AMRAVATI,0.592563543,0.246198818,0.219876027,0.091354284
30-05-2020,MAHARASHTRA,NANDED,0.709325531,0.257027273,0.31236485,0.113186798
30-05-2020,MAHARASHTRA,SOLAPUR,1.029481688,0.527008945,0.551590214,0.282368283
30-05-2020,MAHARASHTRA,AHMADNAGAR,0.513344974,0.299310649,0.278731882,0.162517264
30-05-2020,MAHARASHTRA,THANE,0.10872758,0.035356595,0.021481936,0.006985607
30-05-2020,MAHARASHTRA,SANGLI,1.30181328,0.383875046,0.628068064,0.185202948
30-05-2020,MAHARASHTRA,WARDHA,0.805194738,0.173026815,0.323251166,0.069462848
30-05-2020,MAHARASHTRA,BULDANA,0.5136991,0.170701916,0.241832209,0.080360704
30-05-2020,MAHARASHTRA,SINDHUDURG,1.016028928,0.178211739,0.286065134,0.050175899
29-05-2020,MAHARASHTRA,WASHIM,0.755907167,0.1339281,0.451681558,0.080026828
29-05-2020,MAHARASHTRA,SATARA,1.263820961,0.456283414,0.490577838,0.177115697
29-05-2020,MAHARASHTRA,PUNE,0.918103161,0.492360168,0.408808678,0.219235831
29-05-2020,MAHARASHTRA,PARBHANI,0.312396638,0.067674592,0.128430425,0.027821928
29-05-2020,MAHARASHTRA,JALNA,0.736979777,0.195459126,0.297904551,0.079009174
29-05-2020,MAHARASHTRA,GONDIYA,1.156185803,0.215329804,0.410821314,0.076511987
29-05-2020,MAHARASHTRA,MUMBAI,0.001291797,6.60E-06,1.69E-05,8.64E-08
29-05-2020,MAHARASHTRA,NASHIK,0.406504185,0.215636108,0.219820129,0.116606812
29-05-2020,MAHARASHTRA,GARHCHIROLI,1.393395406,0.687232102,0.306628181,0.151231107
29-05-2020,MAHARASHTRA,RATNAGIRI,0.555347452,0.157894396,0.211593267,0.060159439
29-05-2020,MAHARASHTRA,OSMANABAD,1.014617157,0.263256628,0.463393752,0.120233998
29-05-2020,MAHARASHTRA,BID,0.517589961,0.195607213,0.248357461,0.093859067
29-05-2020,MAHARASHTRA,LATUR,0.919156923,0.212701031,0.456879198,0.105725882
29-05-2020,MAHARASHTRA,YAVATMAL,0.260654104,0.120300877,0.11946441,0.055136954
29-05-2020,MAHARASHTRA,BHANDARA,1.145275497,0.150431818,0.49509747,0.065031001
29-05-2020,MAHARASHTRA,MUMBAI SUBURBAN,0.020507936,0.000317414,0.00200069,3.10E-05
29-05-2020,MAHARASHTRA,NANDURBAR,0.05858559,0.011760207,0.023131816,0.004643376
29-05-2020,MAHARASHTRA,NAGPUR,0.802318084,0.270996488,0.27647461,0.093383971
29-05-2020,MAHARASHTRA,CHANDRAPUR,1.035342722,0.399165755,0.45149501,0.174069265
29-05-2020,MAHARASHTRA,JALGAON,0.137983889,0.055305654,0.047011829,0.018842924
29-05-2020,MAHARASHTRA,HINGOLI,0.310743354,0.049772055,0.119557105,0.019149574
29-05-2020,MAHARASHTRA,AKOLA,0.567665895,0.104543833,0.307124609,0.056561411
29-05-2020,MAHARASHTRA,AURANGABAD,0.438007825,0.151158645,0.177572398,0.061281104
29-05-2020,MAHARASHTRA,DHULE,0.192492148,0.047078198,0.084708607,0.020717357
29-05-2020,MAHARASHTRA,KOLHAPUR,1.64592305,0.435957072,0.460161704,0.121883431
29-05-2020,MAHARASHTRA,RAIGARH,0.160225606,0.039283826,0.032094766,0.007868937
29-05-2020,MAHARASHTRA,AMRAVATI,0.659577328,0.274041763,0.245117753,0.101841738
29-05-2020,MAHARASHTRA,NANDED,0.721271966,0.261356117,0.326007103,0.118130129
29-05-2020,MAHARASHTRA,SOLAPUR,1.113009872,0.569768424,0.594470157,0.304319246
29-05-2020,MAHARASHTRA,AHMADNAGAR,0.570164729,0.332439946,0.309669998,0.180556026
29-05-2020,MAHARASHTRA,THANE,0.112547473,0.036598768,0.022122131,0.007193789
